year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2009,33,M,B,1387,126,869,143,133,48,26,6,46,24,275,422,162,23,293,683,72,68,186,47,67,47,142,7,24,603,86
2009,33,M,I,8,2,7,2,0,1,0,0,0,1,1,2,1,0,2,5,0,0,0,0,1,1,0,1,0,4,1
2009,33,M,P,1482,110,919,139,179,32,21,8,46,31,196,185,211,20,489,852,95,103,105,62,85,63,126,11,10,683,114
2009,33,M,Q,2337,165,1344,209,329,64,26,7,67,44,277,407,348,41,738,1279,136,172,178,98,145,88,207,14,10,955,207
2009,33,M,W,175,26,107,20,24,6,4,0,9,10,21,32,31,2,57,99,5,6,9,7,8,8,21,0,2,79,12
2009,34,F,A,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,34,F,B,45,4,11,2,7,1,0,0,3,0,7,17,8,0,9,17,2,1,1,1,2,1,3,0,0,6,2
2009,34,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,34,F,P,92,4,35,5,21,1,1,0,5,1,6,19,19,2,22,50,11,3,3,4,3,3,5,1,0,27,2
2009,34,F,Q,176,9,54,7,42,5,2,2,11,3,10,40,33,4,43,83,19,6,9,4,11,6,8,0,0,38,3
2009,34,F,W,31,1,11,0,7,0,0,0,0,0,5,13,5,0,6,16,2,1,3,1,2,1,1,0,1,7,0
2009,34,M,A,33,4,22,3,3,2,1,2,2,0,4,15,5,1,4,21,2,1,1,1,2,1,11,0,0,16,1
2009,34,M,B,901,78,648,80,77,21,16,2,44,14,172,388,144,30,128,458,85,46,150,34,89,67,132,10,9,431,49
2009,34,M,I,8,0,5,0,2,0,0,0,0,0,1,4,1,0,1,3,1,1,2,1,1,1,0,0,0,1,1
2009,34,M,P,2360,123,1679,230,311,44,45,22,86,16,292,673,303,66,423,1427,270,199,223,97,295,171,229,6,6,1211,168
2009,34,M,Q,3139,122,2014,238,518,49,35,15,81,36,433,867,443,70,705,1397,332,238,346,105,561,162,298,9,9,1153,216
2009,34,M,W,176,7,105,13,27,4,2,3,6,2,25,51,16,5,34,76,11,12,19,7,23,8,14,3,0,51,13
2009,40,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,40,F,B,468,25,160,27,29,5,1,1,18,0,53,46,42,4,33,143,13,24,28,17,12,8,28,2,0,96,21
2009,40,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,40,F,P,111,11,38,11,13,0,0,0,7,0,7,9,6,1,13,39,2,7,2,5,2,2,4,0,0,26,3
2009,40,F,Q,411,19,131,16,13,6,3,0,7,2,27,25,19,3,38,127,13,42,16,20,7,4,14,0,1,70,33
2009,40,F,W,23,4,8,1,0,1,0,0,3,1,2,4,3,1,3,9,1,2,2,0,0,0,2,0,0,7,2
2009,40,M,A,27,3,15,5,2,0,0,1,2,0,3,8,3,2,2,12,1,3,2,4,2,1,2,0,0,8,3
2009,40,M,B,7163,244,4483,473,313,60,48,27,161,32,868,1091,527,234,511,3054,407,1106,663,277,528,364,665,24,86,2772,1045
2009,40,M,I,15,2,12,2,0,0,0,0,1,0,1,3,1,1,0,6,1,8,1,0,1,0,0,0,0,5,7
2009,40,M,P,1652,78,999,126,109,19,16,3,48,15,203,186,100,60,133,698,83,278,143,73,84,87,139,8,18,639,245
2009,40,M,Q,4834,206,2750,346,242,55,57,5,110,37,436,649,345,114,377,1968,224,784,312,194,329,197,372,17,31,1597,732
2009,40,M,W,85,7,40,8,4,2,3,0,5,1,3,14,4,5,9,30,3,16,4,4,0,3,6,0,0,21,12
2009,41,F,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,41,F,B,335,25,97,9,60,6,0,0,15,3,53,52,25,32,85,129,15,11,13,12,7,5,13,1,0,58,8
2009,41,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,41,F,P,64,2,21,2,12,0,0,0,1,2,14,10,8,5,8,26,5,3,4,1,1,1,1,0,0,14,3
2009,41,F,Q,264,29,84,14,44,10,0,0,12,1,63,26,34,24,56,103,21,1,10,6,9,4,9,0,1,60,4
2009,41,F,W,45,3,4,1,7,1,0,0,1,0,5,7,2,7,15,13,1,1,0,2,0,0,0,0,0,2,0
2009,41,M,A,9,0,3,0,2,0,0,0,0,0,2,2,2,0,0,3,2,0,1,0,0,1,2,0,0,2,1
2009,41,M,B,3067,143,1966,185,188,45,18,16,91,27,523,794,554,182,263,1477,320,337,347,105,287,228,241,6,35,1308,256
2009,41,M,I,3,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0
2009,41,M,P,776,61,509,27,75,20,9,0,40,15,135,157,149,30,92,391,66,131,62,29,60,40,60,1,4,375,105
2009,41,M,Q,2444,132,1505,133,212,50,14,8,87,38,431,562,406,111,216,1119,204,280,242,79,168,135,162,9,16,1037,215
2009,41,M,W,96,7,51,4,11,2,1,0,4,1,4,29,18,3,15,39,5,9,7,2,2,6,10,0,1,30,9
2009,42,F,A,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2009,42,F,B,356,34,155,28,45,5,4,0,11,0,46,17,12,4,31,148,15,26,12,42,11,10,21,3,1,81,25
2009,42,F,I,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2009,42,F,P,52,3,17,3,5,0,0,0,2,0,7,0,1,1,11,18,3,1,0,2,0,0,0,0,0,12,3
2009,42,F,Q,241,13,93,14,21,2,2,1,6,2,32,18,20,1,27,83,9,13,5,33,9,6,13,2,1,40,9
2009,42,F,W,15,1,8,1,0,1,0,0,1,0,1,2,2,0,4,8,1,0,1,1,1,1,2,0,0,6,0
2009,42,M,A,16,3,8,6,1,1,0,0,2,1,3,0,2,1,0,6,0,2,1,1,2,0,1,0,0,2,3
2009,42,M,B,5369,228,3986,493,340,55,50,13,137,37,752,458,433,164,584,2879,264,1148,414,292,451,193,602,21,75,2656,913
2009,42,M,I,5,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,1,0,0,0,0,0,0,2,1
2009,42,M,P,637,37,454,76,49,12,10,1,22,8,99,41,39,12,65,313,36,118,44,33,40,24,64,2,3,312,99
2009,42,M,Q,2158,94,1502,192,145,16,35,0,41,25,261,190,156,58,215,1073,59,463,117,114,151,42,162,9,15,959,411
2009,42,M,W,49,1,32,4,1,0,0,0,0,2,0,5,3,0,12,25,1,10,1,0,2,2,1,0,0,21,11
2009,43,F,A,4,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2009,43,F,B,380,71,113,57,23,8,0,1,23,5,35,20,33,4,55,87,14,24,13,41,4,4,17,3,1,39,22
2009,43,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,43,F,P,117,15,26,10,14,3,0,0,10,3,11,9,13,0,13,33,4,4,4,4,1,3,5,2,0,13,6
2009,43,F,Q,281,38,82,35,15,6,4,0,15,3,43,21,41,1,30,72,11,21,11,22,6,8,5,3,0,31,20
2009,43,F,W,27,9,12,7,1,4,0,0,6,0,3,2,5,0,7,6,0,0,0,4,1,0,1,0,0,6,1
2009,43,M,A,76,10,48,9,8,0,1,0,4,3,8,10,8,0,7,34,3,15,4,6,6,1,8,0,1,26,16
2009,43,M,B,4158,436,2444,503,214,97,51,17,167,46,475,580,360,76,390,1461,211,660,318,313,201,190,357,18,21,1303,615
2009,43,M,I,40,2,27,1,4,0,0,0,1,0,5,4,11,0,3,20,1,7,0,0,4,0,6,0,0,20,8
2009,43,M,P,1087,105,716,130,53,14,11,3,44,14,114,115,128,25,96,484,46,231,59,82,61,35,159,0,3,426,236
2009,43,M,Q,3085,317,1871,397,207,59,39,6,120,48,329,424,339,67,304,1119,119,564,177,229,158,93,252,7,14,990,577
2009,43,M,W,105,20,56,15,6,7,5,0,6,5,12,16,11,1,14,43,4,12,10,6,3,3,4,0,0,29,17
2009,44,F,A,12,0,8,1,0,0,0,0,0,0,0,1,1,0,1,8,0,3,0,1,2,1,1,0,0,6,3
2009,44,F,B,226,17,134,32,7,4,0,0,7,2,25,18,32,8,28,120,9,47,11,14,15,8,13,3,1,82,47
2009,44,F,I,4,0,2,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0
2009,44,F,P,76,4,45,6,6,1,1,0,3,0,11,8,9,3,5,42,2,14,7,3,7,4,2,0,0,31,10
2009,44,F,Q,191,11,88,17,4,2,0,1,6,0,31,20,27,5,9,90,4,32,10,15,10,2,10,0,0,53,31
2009,44,F,W,17,3,11,3,2,1,2,1,1,4,1,3,0,1,2,8,1,3,2,2,1,1,1,0,0,5,5
2009,44,M,A,58,2,47,9,1,1,3,0,4,1,10,4,2,0,2,24,0,18,5,8,3,0,5,1,0,19,18
2009,44,M,B,4836,211,3934,703,133,66,34,25,146,41,491,560,538,218,388,2633,171,1695,356,240,481,174,557,41,83,2456,1612
2009,44,M,I,13,1,7,1,1,0,0,0,0,0,1,3,1,1,0,7,0,1,1,0,3,0,1,0,0,4,2
2009,44,M,P,1589,59,1330,229,52,24,22,7,46,18,139,158,202,84,126,877,51,617,115,103,186,47,161,10,11,812,596
2009,44,M,Q,3617,150,2815,562,121,40,58,12,111,43,322,422,450,119,307,1921,108,1223,207,238,320,137,355,15,29,1722,1181
2009,44,M,W,118,6,92,12,5,4,2,2,6,6,15,20,9,2,14,55,13,30,7,8,4,13,13,0,1,60,33
2009,45,F,A,9,5,7,6,4,0,0,0,5,0,1,1,1,0,1,3,1,0,1,1,0,1,2,0,0,3,1
2009,45,F,B,92,6,23,7,12,2,0,1,5,2,14,21,17,3,13,34,5,1,1,4,1,2,3,0,0,17,1
2009,45,F,I,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2009,45,F,P,24,4,6,3,4,2,0,0,3,0,6,1,0,1,5,7,1,1,2,1,0,1,1,1,0,3,1
2009,45,F,Q,124,11,26,11,14,6,0,0,6,2,25,18,17,2,22,44,4,0,1,4,0,1,4,0,1,17,1
2009,45,F,W,62,3,14,2,10,3,0,0,2,1,12,15,14,2,13,22,3,2,0,1,1,0,3,0,0,11,1
2009,45,M,A,71,3,38,5,8,0,0,1,3,0,14,13,9,1,3,31,7,3,8,0,3,5,12,1,0,22,3
2009,45,M,B,1399,84,837,137,79,15,7,7,54,24,331,451,304,45,117,615,98,50,131,52,88,78,148,3,17,574,53
2009,45,M,I,13,1,5,1,1,0,0,0,1,0,0,3,3,0,0,6,3,1,0,1,0,1,0,0,0,4,0
2009,45,M,P,366,22,222,27,27,7,2,1,11,4,79,110,84,17,28,180,36,12,36,14,26,27,23,4,5,158,14
2009,45,M,Q,1245,62,691,116,118,15,18,12,43,29,234,375,266,44,98,509,96,83,108,48,61,52,126,11,16,459,68
2009,45,M,W,796,38,419,79,69,12,20,4,33,20,157,214,158,27,81,326,67,22,49,32,45,46,76,5,11,295,32
2009,46,F,A,8,1,5,2,2,0,0,0,0,0,1,1,2,0,1,7,1,1,0,1,1,1,1,0,0,4,0
2009,46,F,B,207,19,115,20,26,4,1,1,9,0,33,30,14,3,14,125,14,12,16,2,10,5,21,2,5,85,10
2009,46,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,46,F,P,45,3,22,2,14,0,0,0,0,0,7,3,4,0,2,25,1,0,5,0,1,2,2,1,0,17,1
2009,46,F,Q,167,13,95,21,37,0,4,1,9,4,15,17,14,1,12,101,5,6,12,2,11,3,10,2,0,69,5
2009,46,F,W,14,1,8,0,4,0,0,0,1,0,1,4,2,0,1,7,0,0,0,0,0,1,3,0,0,5,0
2009,46,M,A,62,7,45,11,10,2,2,0,4,1,8,6,3,2,5,39,1,6,5,0,9,1,5,0,1,30,3
2009,46,M,B,3413,196,2607,451,309,47,37,16,118,21,480,573,344,75,298,2071,199,283,350,56,317,214,361,42,83,1888,272
2009,46,M,I,43,2,29,5,5,0,0,0,0,0,2,5,3,0,0,32,1,4,2,0,3,1,2,0,1,23,3
2009,46,M,P,1077,53,834,137,143,7,23,2,30,17,148,115,99,30,86,665,49,101,90,18,110,57,121,8,17,610,79
2009,46,M,Q,2905,169,2242,377,409,21,66,22,71,42,276,431,257,64,216,1843,146,222,239,54,257,159,294,23,35,1664,235
2009,46,M,W,99,14,64,17,8,1,5,0,4,2,6,15,7,3,12,49,1,5,2,2,14,5,6,1,0,49,4
2009,47,F,A,9,2,3,1,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,0,1,0,0,1,1
2009,47,F,B,347,45,126,32,23,12,4,4,23,3,55,34,26,13,31,104,17,19,16,16,3,8,21,1,3,78,17
2009,47,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,47,F,P,30,4,7,1,0,2,0,0,2,0,3,3,1,1,3,9,0,0,0,0,1,1,1,0,0,3,2
2009,47,F,Q,117,14,32,5,3,1,2,0,8,0,16,12,18,3,12,15,3,8,7,3,1,1,2,0,0,15,9
2009,47,F,W,15,2,7,3,1,0,0,0,2,0,1,2,1,1,2,6,0,0,1,2,0,1,0,1,0,4,1
2009,47,M,A,56,4,40,11,6,0,1,2,3,1,10,9,6,3,3,25,3,12,6,1,4,5,6,0,1,22,10
2009,47,M,B,4584,283,2908,419,306,86,49,39,198,61,706,624,363,142,351,2129,257,848,429,219,286,185,418,30,117,1794,671
2009,47,M,I,18,0,13,1,0,0,0,0,1,0,3,0,1,0,2,7,1,5,1,2,1,1,2,0,0,6,5
2009,47,M,P,293,23,143,21,21,2,2,1,7,2,35,33,18,4,34,96,16,31,12,15,16,17,14,0,2,89,26
2009,47,M,Q,904,60,511,75,53,7,13,5,34,10,96,153,66,25,72,336,44,129,67,38,48,46,54,1,17,293,100
2009,47,M,W,104,12,57,15,13,3,3,0,11,4,17,17,6,5,18,57,6,15,9,5,6,12,6,2,0,38,12
2009,48,F,A,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,48,F,B,116,18,59,9,9,2,0,1,11,1,19,22,17,3,11,58,6,7,14,5,7,2,7,1,0,37,5
2009,48,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,48,F,P,29,6,20,1,3,0,1,0,0,1,5,1,5,0,2,9,4,1,3,2,2,2,1,0,0,11,2
2009,48,F,Q,133,13,60,6,14,1,1,0,3,0,12,14,21,3,7,80,6,6,6,1,8,3,3,1,0,37,16
2009,48,F,W,8,0,2,0,0,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0
2009,48,M,A,14,1,13,0,0,0,0,0,1,0,2,4,1,0,0,8,2,2,2,1,0,3,1,0,0,7,3
2009,48,M,B,1458,97,1128,140,79,23,12,12,56,31,241,265,185,43,155,717,120,192,211,46,132,120,147,9,9,712,217
2009,48,M,I,8,0,4,0,3,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,1,1,0,0,3,0
2009,48,M,P,370,26,292,27,29,5,3,1,11,7,40,40,45,3,35,200,37,61,34,17,26,22,31,1,1,194,62
2009,48,M,Q,1183,94,890,122,105,24,23,1,31,27,120,163,171,34,109,666,93,168,110,39,99,61,94,2,19,584,194
2009,48,M,W,95,7,65,10,4,1,1,0,5,2,7,17,11,3,11,50,5,9,9,4,7,4,6,0,0,38,11
2009,49,F,A,10,0,1,0,0,0,0,0,0,0,1,3,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0
2009,49,F,B,175,15,75,11,13,2,0,0,5,1,41,28,9,3,5,79,8,7,15,5,1,2,12,0,0,54,2
2009,49,F,I,3,2,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2009,49,F,P,30,1,11,1,4,0,0,0,0,1,6,3,2,1,4,12,3,0,2,1,0,0,0,0,0,8,1
2009,49,F,Q,176,11,57,9,11,0,1,0,4,2,35,16,11,4,4,88,11,3,11,10,5,3,4,0,1,40,2
2009,49,F,W,68,1,21,2,7,0,0,0,0,0,7,12,4,1,3,40,7,2,2,0,2,2,2,0,0,18,2
2009,49,M,A,111,6,73,8,3,3,0,0,2,3,21,18,5,3,4,63,8,10,8,0,6,8,2,0,0,61,8
2009,49,M,B,3008,163,2367,298,208,34,24,5,87,19,490,530,144,115,153,1863,195,227,282,69,211,128,162,8,34,1842,236
2009,49,M,I,52,4,33,1,6,1,0,0,1,2,9,5,2,0,1,28,0,3,2,0,1,1,3,0,0,28,2
2009,49,M,P,476,20,359,37,37,6,1,1,10,10,89,125,17,23,23,238,20,41,60,6,36,20,28,1,2,247,43
2009,49,M,Q,1857,102,1332,193,207,28,18,8,50,16,263,329,89,71,80,1122,146,157,136,64,130,105,92,8,31,1008,141
2009,49,M,W,627,22,404,45,67,6,3,1,7,5,100,117,34,25,40,344,53,51,36,16,51,30,29,0,2,307,51
2009,50,F,A,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2009,50,F,B,20,1,9,2,1,0,0,0,0,0,4,8,2,1,0,6,0,0,4,0,4,2,3,0,0,4,0
2009,50,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,50,F,P,7,1,3,1,1,0,1,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0
2009,50,F,Q,44,2,22,4,9,1,0,0,0,1,7,7,6,0,7,22,2,2,8,0,4,0,4,0,1,14,2
2009,50,F,W,12,4,6,3,2,1,0,0,2,0,5,3,1,0,0,5,0,0,2,0,1,0,2,1,0,3,0
2009,50,M,A,16,4,11,1,1,0,0,0,1,0,9,5,5,0,1,6,1,0,5,0,1,2,2,0,0,4,0
2009,50,M,B,687,63,539,60,39,5,4,0,35,11,201,302,92,26,15,305,46,30,166,16,93,47,113,5,12,325,29
2009,50,M,I,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,0,2,0
2009,50,M,P,301,30,225,36,12,2,6,2,13,9,100,76,37,18,19,128,36,18,60,9,42,17,44,3,6,125,13
2009,50,M,Q,993,77,711,89,69,6,16,13,51,39,211,354,142,20,55,420,61,47,180,31,164,46,173,6,16,398,40
2009,50,M,W,210,22,140,22,19,0,6,0,11,9,50,52,27,7,15,97,10,8,20,5,36,12,37,0,2,77,8
2009,52,F,A,10,1,5,0,1,0,0,0,1,0,3,1,0,2,0,4,0,3,1,2,1,0,0,0,0,1,3
2009,52,F,B,134,10,72,17,4,1,2,1,10,1,28,22,21,3,12,55,8,21,13,6,7,7,12,0,0,48,15
2009,52,F,I,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009,52,F,P,53,1,26,3,11,1,0,0,0,0,11,7,8,1,3,30,1,8,4,3,1,2,5,0,0,16,6
2009,52,F,Q,246,18,132,26,14,6,3,0,9,3,54,40,30,4,17,86,16,57,12,11,12,5,9,1,2,65,61
2009,52,F,W,39,3,20,4,3,2,0,0,6,1,6,3,2,0,11,9,5,6,2,1,0,1,6,0,0,14,4
2009,52,M,A,104,8,80,12,10,3,0,0,4,2,16,13,11,1,8,51,8,30,14,4,4,5,4,0,0,59,25
2009,52,M,B,2756,144,2211,243,144,24,26,17,101,45,580,585,264,85,146,1223,184,636,449,115,175,167,327,8,40,1417,593
2009,52,M,I,31,1,24,1,4,1,0,0,0,1,1,2,4,1,0,16,0,10,1,3,0,0,1,0,0,15,10
2009,52,M,P,1194,65,934,98,95,14,17,2,34,22,243,207,99,33,69,522,65,315,172,48,78,45,129,4,13,564,282
2009,52,M,Q,3612,153,2791,289,255,28,55,6,95,56,568,606,385,109,244,1697,189,980,390,139,250,174,369,11,41,1834,899
2009,52,M,W,324,16,254,35,28,5,2,1,13,9,45,68,37,4,45,141,14,56,27,14,24,10,44,2,5,159,59
2009,60,F,A,7,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2009,60,F,B,301,22,66,12,9,5,0,5,16,1,44,45,39,4,31,118,20,3,15,9,7,6,16,2,1,43,3
2009,60,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2009,60,F,P,17,1,5,1,2,0,0,0,1,0,2,3,3,1,0,4,1,1,0,0,1,0,0,0,1,4,1
2009,60,F,Q,172,13,40,7,6,4,1,0,4,3,13,27,23,9,25,78,18,6,6,6,4,11,4,0,0,27,2
2009,60,F,W,160,15,35,17,4,7,2,0,7,5,28,26,18,8,30,61,13,1,6,5,4,6,3,0,1,21,1
2009,60,M,A,171,5,94,18,8,1,1,2,4,6,32,29,15,6,15,68,19,6,22,3,7,11,21,2,2,67,6
2009,60,M,B,4248,167,2415,466,149,59,25,17,176,85,778,869,591,323,467,2270,474,379,438,105,435,423,310,40,127,1646,316
2009,60,M,I,45,2,20,1,0,1,0,0,0,0,7,12,7,1,8,15,16,0,4,0,2,5,5,1,0,16,1
2009,60,M,P,329,13,175,24,10,2,5,0,16,9,39,60,36,27,46,182,53,16,38,5,34,40,16,3,4,113,18
2009,60,M,Q,1709,66,1048,208,65,24,22,4,46,92,310,470,255,89,132,809,198,131,193,35,172,188,113,11,57,716,120
2009,60,M,W,1503,63,792,202,31,28,25,1,37,130,265,352,170,71,137,717,162,53,105,19,103,176,94,8,20,612,58
2009,61,F,A,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,61,F,B,88,16,26,9,4,2,1,0,5,1,34,19,12,2,8,34,7,1,11,5,3,1,3,0,0,10,0
2009,61,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,61,F,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,61,F,Q,28,1,10,1,0,1,1,0,1,0,7,9,8,0,3,14,1,0,4,1,0,0,0,0,0,7,0
2009,61,F,W,138,3,34,7,9,1,0,1,2,3,33,39,29,4,16,69,8,1,3,1,4,3,6,1,1,29,1
2009,61,M,A,109,3,40,5,2,2,1,0,2,5,17,46,28,1,4,47,5,1,13,1,1,4,7,0,1,28,2
2009,61,M,B,1691,82,1078,102,47,22,11,2,43,16,320,677,407,93,151,838,107,147,245,76,114,78,183,8,98,766,150
2009,61,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,61,M,P,142,2,92,6,2,3,1,0,1,3,23,75,37,9,8,64,9,15,25,3,7,7,19,0,7,59,13
2009,61,M,Q,824,31,479,44,20,11,7,0,24,15,169,413,218,44,49,366,33,48,108,22,46,19,79,1,26,353,68
2009,61,M,W,2253,66,961,91,58,30,17,0,44,49,382,1199,615,53,158,964,66,40,154,56,66,46,128,4,43,774,71
2009,62,F,A,21,0,4,1,0,0,0,0,0,2,2,4,2,0,1,9,1,0,1,0,0,0,0,0,0,3,0
2009,62,F,B,12,1,6,1,1,0,0,0,1,0,3,3,2,0,1,1,1,0,2,1,0,1,1,0,0,2,0
2009,62,F,I,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,62,F,P,6,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2009,62,F,Q,60,0,17,0,4,0,0,1,0,4,15,19,8,1,3,24,2,1,3,0,1,0,1,1,0,13,0
2009,62,F,W,170,2,30,2,6,0,0,0,1,5,35,57,42,6,11,70,17,0,6,0,2,2,4,0,2,23,0
2009,62,M,A,287,8,121,20,13,4,0,0,3,13,56,113,72,6,7,117,23,2,32,1,8,16,14,1,5,83,1
2009,62,M,B,425,29,213,35,12,9,7,0,13,10,132,203,123,15,13,145,39,5,63,4,17,26,21,3,5,134,3
2009,62,M,I,50,1,24,2,1,0,0,0,0,3,13,23,13,2,1,17,4,0,1,0,4,4,2,3,0,16,0
2009,62,M,P,157,5,78,7,12,3,1,0,2,7,30,83,43,7,6,74,20,3,14,3,11,12,14,1,1,55,5
2009,62,M,Q,1438,57,825,105,106,8,21,3,28,50,295,689,408,58,38,653,145,46,149,31,132,87,87,9,25,591,42
2009,62,M,W,3264,98,1524,155,140,25,20,8,37,92,582,1649,1072,63,152,1501,305,31,176,20,149,111,123,19,97,1280,40
2009,63,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,63,F,B,100,3,50,7,6,1,2,1,1,3,34,19,12,5,5,37,9,1,16,5,4,6,3,1,0,31,3
2009,63,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,63,F,P,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,63,F,Q,15,0,7,0,0,0,0,0,0,0,9,1,0,0,1,5,1,0,4,1,0,1,0,0,0,2,0
2009,63,F,W,26,0,7,0,1,0,0,0,0,0,10,9,4,0,0,9,1,1,0,1,0,0,1,0,0,5,1
2009,63,M,A,26,0,13,1,3,0,0,0,2,0,6,7,6,2,1,11,1,0,7,2,1,3,0,0,0,4,0
2009,63,M,B,1801,78,1229,98,67,14,38,20,55,60,473,421,265,298,112,996,156,141,287,89,315,130,176,22,98,856,107
2009,63,M,I,6,0,4,0,0,0,0,0,0,0,0,2,0,2,0,3,0,2,0,0,1,0,1,0,2,4,0
2009,63,M,P,35,2,20,3,4,0,3,0,0,1,9,11,6,8,0,14,1,3,5,2,8,2,2,0,0,11,5
2009,63,M,Q,121,3,66,4,6,1,1,0,4,4,26,24,18,21,9,55,11,10,14,4,17,9,11,0,3,51,8
2009,63,M,W,235,7,115,7,14,4,0,0,6,12,88,65,21,18,9,90,16,15,35,8,19,17,3,0,0,79,16
2009,66,F,A,25,9,10,9,1,0,1,0,3,1,10,6,3,0,1,9,2,0,5,2,1,0,1,1,0,1,1
2009,66,F,B,23,12,12,10,0,1,1,0,6,0,14,2,1,1,0,3,1,0,5,6,0,0,0,0,0,1,0
2009,66,F,I,10,5,6,3,0,1,0,0,3,0,4,3,2,0,0,3,1,1,2,0,0,0,1,0,2,3,1
2009,66,F,P,25,8,8,4,0,0,1,0,3,1,7,8,5,0,0,10,1,1,1,1,2,0,0,0,0,5,0
2009,66,F,Q,104,26,41,19,5,0,1,0,8,1,46,28,13,0,2,24,8,0,4,11,3,3,2,2,4,16,2
2009,66,F,W,84,26,25,19,2,1,2,0,4,2,30,20,10,3,2,14,5,0,4,6,2,6,2,0,2,12,0
2009,66,M,A,304,66,123,64,14,1,1,1,19,4,121,99,61,6,19,89,7,5,22,18,16,10,4,0,5,65,11
